2023-3-6 20:8, 1460677836964125,9,0.40462008,-0.059855044,9.811738

2023-3-6 20:8, 1460677840748779,9,0.4189853,-0.074220255,9.802161

2023-3-6 20:8, 1460677840861087,9,0.4189853,-0.074220255,9.802161

2023-3-6 20:8, 1460677840899241,9,0.4213795,-0.079008654,9.792584

2023-3-6 20:8, 1460677842848202,9,0.40462008,-0.08140286,9.792584

2023-3-6 20:8, 1460677845395779,9,0.40940848,-0.06943185,9.799767

2023-3-6 20:8, 1460677847709471,9,0.39743748,-0.08140286,9.794978

2023-3-6 20:8, 1460677851704510,9,0.39025488,-0.08619126,9.792584

2023-3-6 20:8, 1460677851898548,9,0.39983168,-0.07182605,9.79019

2023-3-6 20:8, 1460677853617048,9,0.40940848,-0.074220255,9.809343

2023-3-6 20:8, 1460677854873125,9,0.40701428,-0.074220255,9.811738

2023-3-6 20:8, 1460677861090279,9,0.41180268,-0.062249243,9.816526

2023-3-6 20:8, 1460677861276394,9,0.40940848,-0.062249243,9.811738

2023-3-6 20:8, 1460677862119125,9,0.40940848,-0.059855044,9.811738

2023-3-6 20:8, 1460677862882317,9,0.39983168,-0.035913024,9.809343

2023-3-6 20:8, 1460677868748394,9,0.40462008,-0.045489833,9.809343

2023-3-6 20:8, 1460677869003394,9,0.40222588,-0.059855044,9.811738

2023-3-6 20:8, 1460677869947471,9,0.39264908,-0.07182605,9.80695

2023-3-6 20:8, 1460677871535279,9,0.3878607,-0.06464344,9.809343

2023-3-6 20:8, 1460677872776356,9,0.39743748,-0.074220255,9.821315

2023-3-6 20:8, 1460677875224279,9,0.39504328,-0.059855044,9.809343

2023-3-6 20:8, 1460677885249356,9,0.4189853,-0.05746084,9.804555

2023-3-6 20:8, 1460677885387971,9,0.4189853,-0.05746084,9.804555

2023-3-6 20:8, 1460677885427664,9,0.40701428,-0.055066638,9.794978

2023-3-6 20:8, 1460677885648202,9,0.40462008,-0.05746084,9.79019

2023-3-6 20:8, 1460677885701394,9,0.39743748,-0.06703765,9.804555

2023-3-6 20:8, 1460677887152394,9,0.39743748,-0.07182605,9.802161

2023-3-6 20:8, 1460677889298894,9,0.39025488,-0.088585466,9.804555

2023-3-6 20:8, 1460677890848933,9,0.39264908,-0.08619126,9.811738

2023-3-6 20:8, 1460677893123664,9,0.39743748,-0.074220255,9.804555

2023-3-6 20:8, 1460677895018394,9,0.39983168,-0.06703765,9.799767

2023-3-6 20:8, 1460677901126625,9,0.39983168,-0.074220255,9.799767

2023-3-6 20:8, 1460677901367856,9,0.39983168,-0.074220255,9.799767

2023-3-6 20:8, 1460677901426548,9,0.40462008,-0.074220255,9.797373

2023-3-6 20:8, 1460677903874317,9,0.40222588,-0.076614454,9.804555

2023-3-6 20:8, 1460677904900587,9,0.40222588,-0.06943185,9.80695

2023-3-6 20:8, 1460677906546779,9,0.40940848,-0.06464344,9.792584

2023-3-6 20:8, 1460677908947317,9,0.40701428,-0.05267244,9.802161

2023-3-6 20:8, 1460677910818471,9,0.40701428,-0.062249243,9.802161

2023-3-6 20:8, 1460677912744702,9,0.39264908,-0.074220255,9.80695

2023-3-6 20:8, 1460677915314625,9,0.39504328,-0.08619126,9.799767

2023-3-6 20:8, 1460677920804817,9,0.40701428,-0.06943185,9.794978

2023-3-6 20:8, 1460677920978779,9,0.40701428,-0.06943185,9.794978

2023-3-6 20:8, 1460677921004548,9,0.40701428,-0.06943185,9.794978

2023-3-6 20:8, 1460677922676164,9,0.40462008,-0.055066638,9.794978

2023-3-6 20:8, 1460677924961779,9,0.40462008,-0.06464344,9.799767

