2023-3-6 20:9, 1460748736787882,20,0.39743748,-0.08140286,9.792584

2023-3-6 20:9, 1460748742342305,20,0.40462008,-0.09816227,9.799767

2023-3-6 20:9, 1460748742529151,20,0.40462008,-0.09816227,9.799767

2023-3-6 20:9, 1460748742639305,20,0.39264908,-0.08619126,9.802161

2023-3-6 20:9, 1460748743831151,20,0.40462008,-0.06943185,9.794978

2023-3-6 20:9, 1460748746089574,20,0.40940848,-0.074220255,9.792584

2023-3-6 20:9, 1460748748180190,20,0.4141969,-0.07182605,9.799767

2023-3-6 20:9, 1460748749733728,20,0.4189853,-0.079008654,9.802161

2023-3-6 20:9, 1460748751496536,20,0.4213795,-0.06703765,9.794978

2023-3-6 20:9, 1460748753653651,20,0.40940848,-0.062249243,9.794978

2023-3-6 20:9, 1460748755372728,20,0.39743748,-0.076614454,9.804555

2023-3-6 20:9, 1460748762062305,20,0.41180268,-0.076614454,9.785401

2023-3-6 20:9, 1460748762198882,20,0.40940848,-0.079008654,9.787796

2023-3-6 20:9, 1460748762228574,20,0.40940848,-0.079008654,9.787796

2023-3-6 20:9, 1460748763462421,20,0.39743748,-0.074220255,9.792584

2023-3-6 20:9, 1460748765389113,20,0.39264908,-0.06943185,9.799767

2023-3-6 20:9, 1460748767538228,20,0.4141969,-0.08379706,9.797373

2023-3-6 20:9, 1460748769610536,20,0.40940848,-0.074220255,9.792584

2023-3-6 20:9, 1460748771467613,20,0.40701428,-0.06703765,9.794978

2023-3-6 20:9, 1460748773493574,20,0.40462008,-0.055066638,9.785401

2023-3-6 20:9, 1460748775612459,20,0.41180268,-0.06464344,9.79019

2023-3-6 20:9, 1460748781623421,20,0.40462008,-0.06943185,9.809343

2023-3-6 20:9, 1460748781719613,20,0.40462008,-0.06943185,9.809343

2023-3-6 20:9, 1460748781761498,20,0.41180268,-0.06943185,9.809343

2023-3-6 20:9, 1460748783725228,20,0.4141969,-0.06943185,9.80695

2023-3-6 20:9, 1460748785993305,20,0.40940848,-0.074220255,9.802161

2023-3-6 20:9, 1460748788444844,20,0.40462008,-0.076614454,9.797373

2023-3-6 20:9, 1460748789841305,20,0.38307226,-0.079008654,9.79019

2023-3-6 20:9, 1460748792597344,20,0.3854665,-0.076614454,9.799767

2023-3-6 20:9, 1460748793951767,20,0.39025488,-0.07182605,9.804555

2023-3-6 20:9, 1460748800573228,20,0.40940848,-0.088585466,9.797373

2023-3-6 20:9, 1460748800755690,20,0.4165911,-0.090979666,9.802161

2023-3-6 20:9, 1460748800803421,20,0.4165911,-0.090979666,9.802161

2023-3-6 20:9, 1460748802127574,20,0.4213795,-0.08619126,9.802161

2023-3-6 20:9, 1460748804091921,20,0.4189853,-0.08140286,9.799767

2023-3-6 20:9, 1460748806592921,20,0.4237737,-0.088585466,9.797373

2023-3-6 20:9, 1460748808087267,20,0.40940848,-0.090979666,9.787796

2023-3-6 20:9, 1460748809701421,20,0.40701428,-0.09816227,9.787796

2023-3-6 20:9, 1460748812225459,20,0.39743748,-0.093373865,9.802161

2023-3-6 20:9, 1460748814119267,20,0.40940848,-0.079008654,9.811738

2023-3-6 20:9, 1460748815827344,20,0.40462008,-0.062249243,9.809343

2023-3-6 20:9, 1460748822347767,20,0.40940848,-0.06943185,9.785401

2023-3-6 20:9, 1460748822881728,20,0.40940848,-0.07182605,9.785401

2023-3-6 20:9, 1460748822957074,20,0.40940848,-0.07182605,9.785401

2023-3-6 20:9, 1460748823676921,20,0.39504328,-0.07182605,9.787796

2023-3-6 20:9, 1460748827318882,20,0.39504328,-0.074220255,9.797373

2023-3-6 20:9, 1460748827497421,20,0.39983168,-0.06464344,9.797373

2023-3-6 20:9, 1460748830145844,20,0.40940848,-0.08140286,9.797373

2023-3-6 20:9, 1460748832523421,20,0.40462008,-0.076614454,9.811738

2023-3-6 20:9, 1460748833719421,20,0.40462008,-0.06703765,9.804555

2023-3-6 20:9, 1460748835640921,20,0.4141969,-0.08140286,9.79019

2023-3-6 20:9, 1460748843060151,20,0.40701428,-0.079008654,9.797373

2023-3-6 20:9, 1460748843155959,20,0.40701428,-0.079008654,9.797373

2023-3-6 20:9, 1460748843182151,20,0.4237737,-0.079008654,9.797373

2023-3-6 20:9, 1460748845948036,20,0.4237737,-0.076614454,9.794978

2023-3-6 20:9, 1460748846086459,20,0.40701428,-0.08140286,9.794978

2023-3-6 20:9, 1460748847785882,20,0.39504328,-0.074220255,9.785401

2023-3-6 20:9, 1460748849496190,20,0.3878607,-0.06943185,9.794978

2023-3-6 20:9, 1460748851882421,20,0.40701428,-0.05746084,9.804555

2023-3-6 20:9, 1460748853550036,20,0.40462008,-0.06943185,9.80695

2023-3-6 20:9, 1460748855100305,20,0.39983168,-0.06943185,9.797373

2023-3-6 20:9, 1460748865372190,20,0.4237737,-0.06943185,9.804555

2023-3-6 20:9, 1460748865485228,20,0.4165911,-0.06464344,9.811738

