2023-3-6 20:10, 1460832051670053,44,0.39743748,-0.06703765,9.802161

2023-3-6 20:10, 1460832054113361,44,0.40222588,-0.074220255,9.794978

2023-3-6 20:10, 1460832054211630,44,0.40222588,-0.074220255,9.794978

2023-3-6 20:10, 1460832054239015,44,0.40222588,-0.074220255,9.794978

2023-3-6 20:10, 1460832056397861,44,0.40940848,-0.059855044,9.797373

2023-3-6 20:10, 1460832058664130,44,0.40940848,-0.062249243,9.785401

2023-3-6 20:10, 1460832060459938,44,0.4141969,-0.076614454,9.787796

2023-3-6 20:10, 1460832062559669,44,0.40701428,-0.090979666,9.778219

2023-3-6 20:10, 1460832064402976,44,0.39025488,-0.07182605,9.783008

2023-3-6 20:10, 1460832067157361,44,0.39504328,-0.06943185,9.797373

2023-3-6 20:10, 1460832068625746,44,0.4213795,-0.059855044,9.802161

2023-3-6 20:10, 1460832074590553,44,0.3854665,-0.062249243,9.797373

2023-3-6 20:10, 1460832074649938,44,0.3854665,-0.062249243,9.797373

2023-3-6 20:10, 1460832074684438,44,0.3878607,-0.059855044,9.79019

2023-3-6 20:10, 1460832075936169,44,0.39025488,-0.05746084,9.787796

2023-3-6 20:10, 1460832077970053,44,0.39504328,-0.055066638,9.785401

2023-3-6 20:10, 1460832080563707,44,0.40701428,-0.05267244,9.783008

2023-3-6 20:10, 1460832082732323,44,0.40701428,-0.055066638,9.799767

2023-3-6 20:10, 1460832084711976,44,0.41180268,-0.06943185,9.804555

2023-3-6 20:10, 1460832086331823,44,0.41180268,-0.074220255,9.799767

2023-3-6 20:10, 1460832087917015,44,0.4141969,-0.076614454,9.804555

2023-3-6 20:10, 1460832094841669,44,0.40222588,-0.06943185,9.799767

2023-3-6 20:10, 1460832095097823,44,0.39983168,-0.06464344,9.80695

2023-3-6 20:10, 1460832095130630,44,0.39983168,-0.06464344,9.80695

2023-3-6 20:10, 1460832096068823,44,0.4261679,-0.06703765,9.783008

2023-3-6 20:10, 1460832098383130,44,0.4309563,-0.08140286,9.79019

2023-3-6 20:10, 1460832100164323,44,0.40940848,-0.090979666,9.792584

2023-3-6 20:10, 1460832101950515,44,0.40940848,-0.06943185,9.797373

2023-3-6 20:10, 1460832105557438,44,0.40462008,-0.06464344,9.802161

2023-3-6 20:10, 1460832107600592,44,0.4141969,-0.074220255,9.794978

2023-3-6 20:10, 1460832107704207,44,0.39504328,-0.076614454,9.799767

2023-3-6 20:10, 1460832113939361,44,0.39743748,-0.07182605,9.80695

2023-3-6 20:10, 1460832114085899,44,0.39743748,-0.07182605,9.80695

2023-3-6 20:10, 1460832114121015,44,0.39983168,-0.08140286,9.802161

2023-3-6 20:10, 1460832116911553,44,0.41180268,-0.093373865,9.797373

2023-3-6 20:10, 1460832117957784,44,0.39504328,-0.09816227,9.799767

2023-3-6 20:10, 1460832119883899,44,0.39264908,-0.09816227,9.802161

2023-3-6 20:10, 1460832122368015,44,0.39743748,-0.08619126,9.804555

2023-3-6 20:10, 1460832124773130,44,0.39264908,-0.08379706,9.80695

2023-3-6 20:10, 1460832127659053,44,0.39743748,-0.076614454,9.804555

2023-3-6 20:10, 1460832127846899,44,0.39983168,-0.06464344,9.794978

2023-3-6 20:10, 1460832133610284,44,0.4261679,-0.076614454,9.778219

2023-3-6 20:10, 1460832133772207,44,0.4261679,-0.076614454,9.778219

