2023-3-6 20:7, 1460635500753963,27,0.40462008,-0.06464344,9.811738

2023-3-6 20:7, 1460635505690232,27,0.40222588,-0.08140286,9.79019

2023-3-6 20:7, 1460635505788502,27,0.40462008,-0.090979666,9.780613

2023-3-6 20:7, 1460635505847694,27,0.40462008,-0.090979666,9.780613

2023-3-6 20:7, 1460635507234579,27,0.40940848,-0.08140286,9.783008

2023-3-6 20:7, 1460635509306117,27,0.40701428,-0.076614454,9.799767

2023-3-6 20:7, 1460635511194886,27,0.4141969,-0.07182605,9.802161

2023-3-6 20:7, 1460635513972271,27,0.40940848,-0.07182605,9.804555

2023-3-6 20:7, 1460635515237925,27,0.40940848,-0.079008654,9.80695

2023-3-6 20:7, 1460635518266348,27,0.39983168,-0.08379706,9.794978

2023-3-6 20:7, 1460635521904079,27,0.40222588,-0.06703765,9.792584

2023-3-6 20:7, 1460635524924694,27,0.40462008,-0.076614454,9.792584

2023-3-6 20:7, 1460635525087732,27,0.40462008,-0.076614454,9.792584

2023-3-6 20:7, 1460635525128232,27,0.39504328,-0.07182605,9.794978

2023-3-6 20:7, 1460635526768348,27,0.3878607,-0.074220255,9.802161

2023-3-6 20:7, 1460635529389694,27,0.40222588,-0.079008654,9.797373

2023-3-6 20:7, 1460635531644694,27,0.37828386,-0.07182605,9.797373

2023-3-6 20:7, 1460635533318079,27,0.37588966,-0.06464344,9.787796

2023-3-6 20:7, 1460635535524732,27,0.40222588,-0.06943185,9.780613

2023-3-6 20:7, 1460635537612694,27,0.40462008,-0.074220255,9.780613

2023-3-6 20:7, 1460635539987579,27,0.40462008,-0.06943185,9.797373

2023-3-6 20:7, 1460635545113617,27,0.39743748,-0.06703765,9.804555

2023-3-6 20:7, 1460635545490617,27,0.39743748,-0.06703765,9.804555

2023-3-6 20:7, 1460635545584002,27,0.39264908,-0.08379706,9.804555

2023-3-6 20:7, 1460635547496502,27,0.40462008,-0.074220255,9.804555

2023-3-6 20:7, 1460635549264732,27,0.41180268,-0.06464344,9.80695

2023-3-6 20:7, 1460635553716540,27,0.40462008,-0.05746084,9.799767

