2023-3-6 20:9, 1460773842453403,45,0.40462008,-0.090979666,9.802161

2023-3-6 20:9, 1460773847573557,45,0.4165911,-0.08379706,9.797373

2023-3-6 20:9, 1460773847698633,45,0.4213795,-0.076614454,9.792584

2023-3-6 20:9, 1460773847744403,45,0.4213795,-0.076614454,9.792584

2023-3-6 20:9, 1460773849451903,45,0.40701428,-0.076614454,9.797373

2023-3-6 20:9, 1460773850032980,45,0.40222588,-0.076614454,9.79019

2023-3-6 20:9, 1460773852710864,45,0.40940848,-0.06703765,9.80695

2023-3-6 20:9, 1460773855131710,45,0.4189853,-0.06703765,9.797373

2023-3-6 20:9, 1460773859072903,45,0.4141969,-0.06464344,9.799767

2023-3-6 20:9, 1460773859259403,45,0.40940848,-0.074220255,9.79019

2023-3-6 20:9, 1460773860878210,45,0.41180268,-0.074220255,9.783008

2023-3-6 20:9, 1460773866515326,45,0.4165911,-0.079008654,9.804555

2023-3-6 20:9, 1460773866717903,45,0.4165911,-0.079008654,9.804555

2023-3-6 20:9, 1460773866756441,45,0.4213795,-0.06703765,9.80695

2023-3-6 20:9, 1460773868832480,45,0.41180268,-0.062249243,9.80695

2023-3-6 20:9, 1460773870760249,45,0.40701428,-0.07182605,9.794978

2023-3-6 20:9, 1460773873122556,45,0.4141969,-0.059855044,9.797373

2023-3-6 20:9, 1460773875024018,45,0.40462008,-0.062249243,9.794978

2023-3-6 20:9, 1460773877296672,45,0.40462008,-0.07182605,9.80695

2023-3-6 20:9, 1460773878574903,45,0.40222588,-0.079008654,9.799767

2023-3-6 20:9, 1460773880160595,45,0.40940848,-0.090979666,9.794978

2023-3-6 20:9, 1460773886492095,45,0.40462008,-0.090979666,9.797373

2023-3-6 20:9, 1460773886648133,45,0.40462008,-0.090979666,9.797373

2023-3-6 20:9, 1460773886713018,45,0.4261679,-0.076614454,9.802161

2023-3-6 20:9, 1460773890587633,45,0.4261679,-0.079008654,9.799767

2023-3-6 20:9, 1460773890893480,45,0.40222588,-0.08140286,9.792584

2023-3-6 20:9, 1460773894088364,45,0.39983168,-0.08379706,9.787796

2023-3-6 20:9, 1460773894158172,45,0.40222588,-0.06703765,9.792584

2023-3-6 20:9, 1460773896449672,45,0.41180268,-0.074220255,9.792584

2023-3-6 20:9, 1460773898240672,45,0.40701428,-0.076614454,9.79019

2023-3-6 20:9, 1460773900243056,45,0.4189853,-0.07182605,9.797373

2023-3-6 20:9, 1460773905825595,45,0.4357447,-0.05267244,9.792584

2023-3-6 20:9, 1460773905957787,45,0.4357447,-0.05267244,9.792584

2023-3-6 20:9, 1460773906003210,45,0.4357447,-0.05267244,9.792584

2023-3-6 20:9, 1460773908266787,45,0.4189853,-0.059855044,9.794978

2023-3-6 20:9, 1460773910650480,45,0.39264908,-0.06943185,9.794978

2023-3-6 20:9, 1460773912128480,45,0.39264908,-0.076614454,9.804555

2023-3-6 20:9, 1460773913945672,45,0.39504328,-0.08379706,9.794978

2023-3-6 20:9, 1460773916318056,45,0.3854665,-0.06943185,9.792584

2023-3-6 20:9, 1460773918348480,45,0.38307226,-0.07182605,9.797373

2023-3-6 20:9, 1460773920349518,45,0.39025488,-0.06703765,9.799767

2023-3-6 20:9, 1460773926320056,45,0.41180268,-0.079008654,9.797373

2023-3-6 20:9, 1460773926461518,45,0.41180268,-0.079008654,9.797373

2023-3-6 20:9, 1460773926488095,45,0.40222588,-0.079008654,9.80695

2023-3-6 20:9, 1460773928438595,45,0.39983168,-0.08140286,9.80695

2023-3-6 20:9, 1460773930131210,45,0.40701428,-0.06464344,9.799767

2023-3-6 20:9, 1460773932411210,45,0.4261679,-0.062249243,9.783008

2023-3-6 20:9, 1460773934084249,45,0.4189853,-0.062249243,9.79019

2023-3-6 20:9, 1460773935926518,45,0.4141969,-0.059855044,9.799767

2023-3-6 20:9, 1460773938523518,45,0.39504328,-0.06703765,9.797373

2023-3-6 20:9, 1460773941552710,45,0.40462008,-0.07182605,9.799767

2023-3-6 20:9, 1460773946127672,45,0.39743748,-0.06464344,9.799767

2023-3-6 20:9, 1460773946314556,45,0.39025488,-0.07182605,9.80695

2023-3-6 20:9, 1460773946352133,45,0.39025488,-0.07182605,9.80695

2023-3-6 20:9, 1460773948451403,45,0.4189853,-0.076614454,9.799767

2023-3-6 20:9, 1460773950446518,45,0.39264908,-0.079008654,9.792584

2023-3-6 20:9, 1460773952185903,45,0.39264908,-0.074220255,9.785401

2023-3-6 20:9, 1460773954620056,45,0.40222588,-0.074220255,9.785401

2023-3-6 20:9, 1460773958409633,45,0.39983168,-0.079008654,9.797373

2023-3-6 20:9, 1460773958612441,45,0.4165911,-0.090979666,9.787796

2023-3-6 20:9, 1460773960353556,45,0.4189853,-0.088585466,9.787796

2023-3-6 20:9, 1460773966360095,45,0.4141969,-0.06464344,9.785401

2023-3-6 20:9, 1460773966566403,45,0.4141969,-0.06464344,9.785401

2023-3-6 20:9, 1460773966606403,45,0.40462008,-0.062249243,9.79019

2023-3-6 20:9, 1460773968401787,45,0.41180268,-0.06943185,9.797373

2023-3-6 20:9, 1460773972412480,45,0.4213795,-0.062249243,9.797373

2023-3-6 20:9, 1460773972686326,45,0.40462008,-0.08379706,9.785401

2023-3-6 20:9, 1460773975582595,45,0.41180268,-0.093373865,9.785401

2023-3-6 20:9, 1460773978151787,45,0.4237737,-0.079008654,9.792584

