2023-3-6 20:14, 1461063518638657,35,0.41180268,-0.06943185,9.804555

2023-3-6 20:14, 1461063524772311,35,0.4333505,-0.06943185,9.794978

2023-3-6 20:14, 1461063524982119,35,0.4333505,-0.06943185,9.794978

2023-3-6 20:14, 1461063525062426,35,0.4309563,-0.06943185,9.794978

2023-3-6 20:14, 1461063526523965,35,0.4237737,-0.06464344,9.794978

2023-3-6 20:14, 1461063528937119,35,0.4165911,-0.06943185,9.787796

2023-3-6 20:14, 1461063530945080,35,0.4213795,-0.076614454,9.780613

2023-3-6 20:14, 1461063532288542,35,0.4165911,-0.06703765,9.79019

2023-3-6 20:14, 1461063534593772,35,0.4165911,-0.074220255,9.797373

2023-3-6 20:14, 1461063536985349,35,0.4213795,-0.07182605,9.797373

2023-3-6 20:14, 1461063537910772,35,0.4261679,-0.08140286,9.79019

2023-3-6 20:14, 1461063543782388,35,0.4189853,-0.08619126,9.785401

2023-3-6 20:14, 1461063544088080,35,0.4189853,-0.08619126,9.785401

2023-3-6 20:14, 1461063544241734,35,0.4237737,-0.08379706,9.778219

2023-3-6 20:14, 1461063546263042,35,0.4189853,-0.076614454,9.797373

2023-3-6 20:14, 1461063548201503,35,0.4213795,-0.074220255,9.797373

2023-3-6 20:14, 1461063550128234,35,0.4189853,-0.074220255,9.80695

2023-3-6 20:14, 1461063551952580,35,0.4141969,-0.076614454,9.809343

2023-3-6 20:14, 1461063553927195,35,0.4309563,-0.08140286,9.804555

2023-3-6 20:14, 1461063556615119,35,0.4213795,-0.095768064,9.809343

2023-3-6 20:14, 1461063558446003,35,0.4141969,-0.08619126,9.802161

2023-3-6 20:14, 1461063565531619,35,0.4141969,-0.076614454,9.80695

2023-3-6 20:14, 1461063565706349,35,0.4141969,-0.076614454,9.80695

2023-3-6 20:14, 1461063565763619,35,0.4141969,-0.076614454,9.80695

2023-3-6 20:14, 1461063567007042,35,0.40462008,-0.08379706,9.785401

2023-3-6 20:14, 1461063568085926,35,0.4141969,-0.06703765,9.79019

2023-3-6 20:14, 1461063569818311,35,0.4165911,-0.06943185,9.797373

2023-3-6 20:14, 1461063572262003,35,0.40222588,-0.079008654,9.792584

2023-3-6 20:14, 1461063574156734,35,0.4165911,-0.076614454,9.799767

2023-3-6 20:14, 1461063577690657,35,0.41180268,-0.08140286,9.792584

2023-3-6 20:14, 1461063578090388,35,0.4165911,-0.08619126,9.79019

2023-3-6 20:14, 1461063583708042,35,0.40462008,-0.079008654,9.799767

2023-3-6 20:14, 1461063583864272,35,0.40462008,-0.079008654,9.799767

2023-3-6 20:14, 1461063584464580,35,0.40940848,-0.08140286,9.797373

2023-3-6 20:14, 1461063585829195,35,0.4141969,-0.08140286,9.787796

2023-3-6 20:14, 1461063587721772,35,0.39743748,-0.076614454,9.785401

2023-3-6 20:14, 1461063589709157,35,0.39743748,-0.07182605,9.792584

2023-3-6 20:14, 1461063591536619,35,0.39264908,-0.059855044,9.792584

2023-3-6 20:14, 1461063594745195,35,0.4141969,-0.06464344,9.799767

2023-3-6 20:14, 1461063596440695,35,0.4141969,-0.076614454,9.79019

2023-3-6 20:14, 1461063598316080,35,0.40940848,-0.076614454,9.780613

2023-3-6 20:14, 1461063603838926,35,0.39504328,-0.06703765,9.794978

2023-3-6 20:14, 1461063603970965,35,0.39504328,-0.06703765,9.794978

2023-3-6 20:14, 1461063603997234,35,0.39504328,-0.06703765,9.794978

2023-3-6 20:14, 1461063605938657,35,0.40222588,-0.06703765,9.792584

2023-3-6 20:14, 1461063607733503,35,0.40701428,-0.07182605,9.785401

2023-3-6 20:14, 1461063610829080,35,0.4141969,-0.074220255,9.785401

2023-3-6 20:14, 1461063612368695,35,0.40940848,-0.062249243,9.780613

2023-3-6 20:14, 1461063615337580,35,0.4165911,-0.07182605,9.792584

2023-3-6 20:14, 1461063616067349,35,0.41180268,-0.079008654,9.80695

2023-3-6 20:14, 1461063617758695,35,0.40701428,-0.08619126,9.804555

2023-3-6 20:14, 1461063624258811,35,0.39264908,-0.079008654,9.804555

2023-3-6 20:14, 1461063624357965,35,0.39264908,-0.079008654,9.804555

2023-3-6 20:14, 1461063624397580,35,0.40222588,-0.06943185,9.809343

2023-3-6 20:14, 1461063626416888,35,0.41180268,-0.06464344,9.804555

2023-3-6 20:14, 1461063630094734,35,0.4237737,-0.06464344,9.794978

2023-3-6 20:14, 1461063630231695,35,0.4165911,-0.06464344,9.794978

2023-3-6 20:14, 1461063632688118,35,0.41180268,-0.076614454,9.778219

2023-3-6 20:14, 1461063633927811,35,0.41180268,-0.074220255,9.778219

2023-3-6 20:14, 1461063636127157,35,0.40940848,-0.07182605,9.792584

2023-3-6 20:14, 1461063638108003,35,0.4141969,-0.055066638,9.799767

2023-3-6 20:14, 1461063643546849,35,0.39025488,-0.06464344,9.80695

2023-3-6 20:14, 1461063643625349,35,0.39025488,-0.06464344,9.80695

2023-3-6 20:14, 1461063645010926,35,0.39264908,-0.06464344,9.799767

2023-3-6 20:14, 1461063647450003,35,0.40462008,-0.06703765,9.783008

2023-3-6 20:14, 1461063648655811,35,0.41180268,-0.06703765,9.780613

2023-3-6 20:14, 1461063650042118,35,0.40940848,-0.08379706,9.804555

2023-3-6 20:14, 1461063652310080,35,0.4189853,-0.08379706,9.80695

2023-3-6 20:14, 1461063653797042,35,0.41180268,-0.06943185,9.809343

2023-3-6 20:14, 1461063655687349,35,0.39743748,-0.090979666,9.794978

